Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,AlignID_sujet,AlignID_verbe,AlignID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque,chapter
"Le vol bien et dûment reconnu, des agents, des« détectives», choisis parmi les plus habiles, furent envoyés dans les principaux ports, à Liverpool, à Glasgow, au Havre, à Suez, à Brindisi, à New York, etc., avec promesse, en cas de succès, d' une prime de deux mille livres( 50 000 F) et cinq pour cent de la somme qui serait retrouvée.",qui,retrouvée,,nsubj:pass,acl:relcl,,77.0,79,,4663.0,4665,,4585.0,4587,,[77],[],retrouver,76,_,_,174,63,175,[],[],[],[],[],[],[],False,False,False,3
"En attendant les renseignements que devait fournir l' enquête immédiatement commencée, ces inspecteurs avaient pour mission d' observer scrupuleusement tous les voyageurs en arrivée ou en partance.",ces inspecteurs,attendant,les renseignements,nsubj,advcl,obj,14.0,2,4.0,4680.0,4668,4670.0,4602.0,4590,4592.0,"[13, 14]","[3, 4]",attendre,15,_,_,175,63,176,['17'],[],['17'],[],[],[],[],True,False,False,3
"En attendant les renseignements que devait fournir l' enquête immédiatement commencée, ces inspecteurs avaient pour mission d' observer scrupuleusement tous les voyageurs en arrivée ou en partance.",l'enquête,devait,que,nsubj,acl:relcl,obj,9.0,6,5.0,4675.0,4672,4671.0,4597.0,4594,4593.0,"[8, 9]",[5],devoir,4,_,_,175,63,176,[],[],[],[],[],[],[],False,False,False,3
"En attendant les renseignements que devait fournir l' enquête immédiatement commencée, ces inspecteurs avaient pour mission d' observer scrupuleusement tous les voyageurs en arrivée ou en partance.",l'enquête,fournir,,nsubj,xcomp,,9.0,7,,4675.0,4673,,4597.0,4595,,"[8, 9]",[],fournir,6,_,_,175,63,176,[],[],[],[],[],[],[],False,False,False,3
"En attendant les renseignements que devait fournir l' enquête immédiatement commencée, ces inspecteurs avaient pour mission d' observer scrupuleusement tous les voyageurs en arrivée ou en partance.",,commencée,,,acl,,,11,,,4677,,,4599,,[],[],commencer,9,_,_,175,63,176,[],[],[],[],[],[],[],False,False,False,3
"En attendant les renseignements que devait fournir l' enquête immédiatement commencée, ces inspecteurs avaient pour mission d' observer scrupuleusement tous les voyageurs en arrivée ou en partance.",ces inspecteurs,avaient,pour mission,nsubj,root,obl:mod,14.0,15,17.0,4680.0,4681,4683.0,4602.0,4603,4605.0,"[13, 14]","[16, 17]",avoir,0,_,_,175,63,176,['17'],[],['17'],[],[],[],[],True,False,False,3
"En attendant les renseignements que devait fournir l' enquête immédiatement commencée, ces inspecteurs avaient pour mission d' observer scrupuleusement tous les voyageurs en arrivée ou en partance.",ces inspecteurs,observer,tous les voyageurs en arrivée ou en partance,nsubj,xcomp,obj,14.0,19,23.0,4680.0,4685,4689.0,4602.0,4607,4611.0,"[13, 14]","[21, 22, 23, 24, 25, 26, 27, 28]",observer,15,_,_,175,63,176,['17'],[],['17'],[],[],[],[],True,False,False,3
"Or, précisément, ainsi que le disait le Morning Chronicle, on avait lieu de supposer que l' auteur du vol ne faisait partie d' aucune des sociétés de voleurs d' Angleterre.",le Morning Chronicle,disait,le,nsubj,advcl,obj,10.0,8,7.0,4705.0,4703,4702.0,4627.0,4625,4624.0,"[9, 10, 11]",[7],dire,14,_,_,176,64,177,[],[],[],[],[],[],[],False,False,False,3
"Or, précisément, ainsi que le disait le Morning Chronicle, on avait lieu de supposer que l' auteur du vol ne faisait partie d' aucune des sociétés de voleurs d' Angleterre.",on,avait,lieu,nsubj,root,obj,13.0,14,15.0,4708.0,4709,4710.0,4630.0,4631,4632.0,[13],[15],avoir,0,_,_,176,64,177,[],[],[],[],[],[],[],False,False,False,3
"Or, précisément, ainsi que le disait le Morning Chronicle, on avait lieu de supposer que l' auteur du vol ne faisait partie d' aucune des sociétés de voleurs d' Angleterre.",on,supposer,,nsubj,xcomp,,13.0,17,,4708.0,4712,,4630.0,4634,,[13],[],supposer,14,_,_,176,64,177,[],[],[],[],[],[],[],False,False,False,3
"Or, précisément, ainsi que le disait le Morning Chronicle, on avait lieu de supposer que l' auteur du vol ne faisait partie d' aucune des sociétés de voleurs d' Angleterre.",l'auteur du vol,faisait,partie,nsubj,ccomp,obj,20.0,24,25.0,4715.0,4719,4720.0,4637.0,4641,4642.0,"[19, 20, 21, 22]",[25],faire,17,_,_,176,64,177,[],[],[],[],[],[],[],False,False,False,3
"Or, précisément, ainsi que le disait le Morning Chronicle, on avait lieu de supposer que l' auteur du vol ne faisait partie d' aucune des sociétés de voleurs d' Angleterre.",l'auteur du vol,faisait,d'aucune des sociétés de voleurs d'Angleterre,nsubj,ccomp,obl:arg,20.0,24,27.0,4715.0,4719,4722.0,4637.0,4641,4644.0,"[19, 20, 21, 22]","[26, 27, 28, 29, 30, 31, 32, 33]",faire,17,_,_,176,64,177,[],[],[],[],[],[],[],False,False,False,3
"Pendant cette journée du 29 septembre, un gentleman bien mis, de bonnes manières, l' air distingué, avait été remarqué, qui allait et venait dans la salle des paiements, théâtre du vol.",,mis,,,acl,,,11,,,4740,,,4662,,[],[],mettre,9,7,_,177,64,178,[],[],[],[],[],[],[],False,False,False,3
"Pendant cette journée du 29 septembre, un gentleman bien mis, de bonnes manières, l' air distingué, avait été remarqué, qui allait et venait dans la salle des paiements, théâtre du vol.",un gentleman de bonnes manières l'air distingué,remarqué,Pendant cette journée du 29 septembre,nsubj:pass,root,obl:mod,9.0,23,3.0,4738.0,4752,4732.0,4660.0,4674,4654.0,"[8, 9, 13, 14, 15, 17, 18, 19]","[1, 2, 3, 4, 5, 6]",remarquer,0,_,_,177,64,178,[],[],[],[],[],[],[],False,False,False,3
"Pendant cette journée du 29 septembre, un gentleman bien mis, de bonnes manières, l' air distingué, avait été remarqué, qui allait et venait dans la salle des paiements, théâtre du vol.",qui,allait,dans la salle des paiements théâtre du vol,nsubj,advcl,obl:mod,25.0,26,31.0,4754.0,4755,4760.0,4676.0,4677,4682.0,[25],"[29, 30, 31, 32, 33, 35, 36, 37]",aller,23,44,_,177,64,178,[],[],[],[],['68'],['68'],['FAC'],False,True,False,3
"Pendant cette journée du 29 septembre, un gentleman bien mis, de bonnes manières, l' air distingué, avait été remarqué, qui allait et venait dans la salle des paiements, théâtre du vol.",qui,venait,,nsubj,conj,,25.0,28,,4754.0,4757,,4676.0,4679,,[25],[],venir,26,53,_,177,64,178,[],[],[],[],[],[],[],False,False,False,3
"L' enquête avait permis de refaire assez exactement le signalement de ce gentleman, signalement qui fut aussitôt adressé à tous les détectives du Royaume - Uni et du continent quelques bons esprits- et Gauthier Ralph était du nombre- se croyaient donc fondés à espérer que le voleur n' échapperait pas.",L'enquête,permis,,nsubj,root,,2.0,4,,4769.0,4771,,4691.0,4693,,"[1, 2]",[],permettre,0,_,_,178,64,179,[],[],[],[],[],[],[],False,False,False,3
"L' enquête avait permis de refaire assez exactement le signalement de ce gentleman, signalement qui fut aussitôt adressé à tous les détectives du Royaume - Uni et du continent quelques bons esprits- et Gauthier Ralph était du nombre- se croyaient donc fondés à espérer que le voleur n' échapperait pas.",L'enquête,refaire,le signalement de ce gentleman signalement,nsubj,xcomp,obj,2.0,6,10.0,4769.0,4773,4777.0,4691.0,4695,4699.0,"[1, 2]","[9, 10, 11, 12, 13, 15]",refaire,4,_,_,178,64,179,[],[],[],[],[],[],[],False,False,False,3
"L' enquête avait permis de refaire assez exactement le signalement de ce gentleman, signalement qui fut aussitôt adressé à tous les détectives du Royaume - Uni et du continent quelques bons esprits- et Gauthier Ralph était du nombre- se croyaient donc fondés à espérer que le voleur n' échapperait pas.",qui,adressé,à tous les détectives du Royaume-Uni et du continent quelques bons esprits,nsubj:pass,acl:relcl,obl:arg,16.0,19,23.0,4783.0,4786,4790.0,4705.0,4708,4712.0,[16],"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",adresser,15,_,_,178,64,179,[],['17'],['17'],[],[],[],[],True,False,False,3
"L' enquête avait permis de refaire assez exactement le signalement de ce gentleman, signalement qui fut aussitôt adressé à tous les détectives du Royaume - Uni et du continent quelques bons esprits- et Gauthier Ralph était du nombre- se croyaient donc fondés à espérer que le voleur n' échapperait pas.",nombre-se,croyaient,nombre-se,nsubj,advcl,expl:comp,41.0,43,42.0,4808.0,4810,4809.0,,4729,4728.0,[41],[42],croire,4,_,_,178,64,179,[],[],[],[],[],[],[],False,False,False,3
"L' enquête avait permis de refaire assez exactement le signalement de ce gentleman, signalement qui fut aussitôt adressé à tous les détectives du Royaume - Uni et du continent quelques bons esprits- et Gauthier Ralph était du nombre- se croyaient donc fondés à espérer que le voleur n' échapperait pas.",nombre-se,fondés,,nsubj,xcomp,,41.0,45,,4808.0,4812,,,4731,,[41],[],fonder,43,_,_,178,64,179,[],[],[],[],[],[],[],False,False,False,3
"L' enquête avait permis de refaire assez exactement le signalement de ce gentleman, signalement qui fut aussitôt adressé à tous les détectives du Royaume - Uni et du continent quelques bons esprits- et Gauthier Ralph était du nombre- se croyaient donc fondés à espérer que le voleur n' échapperait pas.",,espérer,,,xcomp,,,47,,,4814,,,4733,,[],[],espérer,45,_,_,178,64,179,[],[],[],[],[],[],[],False,False,False,3
"L' enquête avait permis de refaire assez exactement le signalement de ce gentleman, signalement qui fut aussitôt adressé à tous les détectives du Royaume - Uni et du continent quelques bons esprits- et Gauthier Ralph était du nombre- se croyaient donc fondés à espérer que le voleur n' échapperait pas.",le voleur,échapperait,,nsubj,ccomp,,50.0,52,,4817.0,4819,,4736.0,4738,,"[49, 50]",[],échapper,47,_,_,178,64,179,[],[],[],[],[],[],[],False,False,False,3
"Comme on le pense, ce fait était à l' ordre du jour à Londres et dans toute l' Angleterre.",on,pense,le,nsubj,advcl,obj,2.0,4,3.0,4823.0,4825,4824.0,4742.0,4744,4743.0,[2],[3],penser,11,_,_,179,65,180,[],[],[],[],[],[],[],False,False,False,3
"On discutait, on se passionnait pour ou contre les probabilités du succès de la police métropolitaine.",On,discutait,,nsubj,root,,1.0,2,,4843.0,4844,,4762.0,4763,,[1],[],discuter,0,_,_,180,65,181,[],[],[],[],[],[],[],False,False,False,3
"On discutait, on se passionnait pour ou contre les probabilités du succès de la police métropolitaine.",on,passionnait,se,nsubj,conj,obj,4.0,6,5.0,4846.0,4848,4847.0,4765.0,4767,4766.0,[4],[5],passionner,2,_,_,180,65,181,[],[],[],[],[],[],[],False,False,False,3
"On discutait, on se passionnait pour ou contre les probabilités du succès de la police métropolitaine.",on,passionnait,pour ou contre les probabilités du succès de la police métropolitaine,nsubj,conj,obl:arg,4.0,6,11.0,4846.0,4848,4853.0,4765.0,4767,4772.0,[4],"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",passionner,2,_,_,180,65,181,[],['17'],['17'],[],[],[],[],True,False,False,3
"On ne s' étonnera donc pas d' entendre les membres du Reform - Club traiter la même question, d' autant plus que l' un des sous-gouverneurs de la Banque se trouvait parmi eux.",On,étonnera,s',nsubj,root,expl:comp,1.0,4,3.0,4861.0,4864,4863.0,4780.0,4783,4782.0,[1],[3],étonner,0,_,_,181,65,182,[],[],[],[],[],[],[],False,False,False,3
"On ne s' étonnera donc pas d' entendre les membres du Reform - Club traiter la même question, d' autant plus que l' un des sous-gouverneurs de la Banque se trouvait parmi eux.",On,entendre,les membres du Reform-Club,nsubj,xcomp,obj,1.0,8,10.0,4861.0,4868,4870.0,4780.0,4787,4789.0,[1],"[9, 10, 11, 12, 13, 14]",entendre,4,_,_,181,65,182,[],[],[],[],['3'],['3'],['FAC'],False,True,False,3
"On ne s' étonnera donc pas d' entendre les membres du Reform - Club traiter la même question, d' autant plus que l' un des sous-gouverneurs de la Banque se trouvait parmi eux.",,traiter,la même question,,xcomp,obj,,15,18.0,,4875,4878.0,,4793,4796.0,[],"[16, 17, 18]",traiter,8,_,_,181,65,182,[],[],[],[],[],[],[],False,False,False,3
"On ne s' étonnera donc pas d' entendre les membres du Reform - Club traiter la même question, d' autant plus que l' un des sous-gouverneurs de la Banque se trouvait parmi eux.",l'un des sous-gouverneurs de la Banque,trouvait,se,nsubj,ccomp,expl:comp,25.0,32,31.0,4885.0,4892,4891.0,4803.0,4810,4809.0,"[24, 25, 26, 27, 28, 29, 30]",[31],trouver,20,_,_,181,65,182,['6'],[],['6'],['13'],[],['13'],['FAC'],True,True,True,3
"On ne s' étonnera donc pas d' entendre les membres du Reform - Club traiter la même question, d' autant plus que l' un des sous-gouverneurs de la Banque se trouvait parmi eux.",l'un des sous-gouverneurs de la Banque,trouvait,parmi eux,nsubj,ccomp,obl:arg,25.0,32,34.0,4885.0,4892,4894.0,4803.0,4810,4812.0,"[24, 25, 26, 27, 28, 29, 30]","[33, 34]",trouver,20,_,_,181,65,182,['6'],['4'],"['6', '4']",['13'],[],['13'],['FAC'],True,True,True,3
"L' honorable Gauthier Ralph ne voulait pas douter du résultat des recherches, estimant que la prime offerte devrait singulièrement aiguiser le zèle et l' intelligence des agents.",L'honorable Gauthier Ralph,voulait,,nsubj,root,,3.0,6,,4898.0,4901,,4816.0,4819,,"[1, 2, 3, 4]",[],vouloir,0,_,_,182,66,183,['6'],[],['6'],[],[],[],[],True,False,False,3
"L' honorable Gauthier Ralph ne voulait pas douter du résultat des recherches, estimant que la prime offerte devrait singulièrement aiguiser le zèle et l' intelligence des agents.",L'honorable Gauthier Ralph,douter,du résultat des recherches,nsubj,xcomp,obl:arg,3.0,8,10.0,4898.0,4903,4905.0,4816.0,4821,4823.0,"[1, 2, 3, 4]","[9, 10, 11, 12]",douter,6,_,_,182,66,183,['6'],[],['6'],[],[],[],[],True,False,False,3
"L' honorable Gauthier Ralph ne voulait pas douter du résultat des recherches, estimant que la prime offerte devrait singulièrement aiguiser le zèle et l' intelligence des agents.",L'honorable Gauthier Ralph,estimant,,nsubj,advcl,,3.0,14,,4898.0,4909,,4816.0,4827,,"[1, 2, 3, 4]",[],estimer,6,_,_,182,66,183,['6'],[],['6'],[],[],[],[],True,False,False,3
"L' honorable Gauthier Ralph ne voulait pas douter du résultat des recherches, estimant que la prime offerte devrait singulièrement aiguiser le zèle et l' intelligence des agents.",,offerte,,,acl,,,18,,,4913,,,4831,,[],[],offrir,17,_,_,182,66,183,[],[],[],[],[],[],[],False,False,False,3
"L' honorable Gauthier Ralph ne voulait pas douter du résultat des recherches, estimant que la prime offerte devrait singulièrement aiguiser le zèle et l' intelligence des agents.",la prime,devrait,,nsubj,ccomp,,17.0,19,,4912.0,4914,,4830.0,4832,,"[16, 17]",[],devoir,14,_,_,182,66,183,[],[],[],[],[],[],[],False,False,False,3
"L' honorable Gauthier Ralph ne voulait pas douter du résultat des recherches, estimant que la prime offerte devrait singulièrement aiguiser le zèle et l' intelligence des agents.",la prime,aiguiser,le zèle et l'intelligence des agents,nsubj,xcomp,obj,17.0,21,23.0,4912.0,4916,4918.0,4830.0,4834,4836.0,"[16, 17]","[22, 23, 24, 25, 26, 27, 28]",aiguiser,19,_,_,182,66,183,[],['17'],['17'],[],[],[],[],True,False,False,3
"Mais son collègue, Andrew Stuart, était loin de partager cette confiance.",son collègue Andrew Stuart,partager,cette confiance,nsubj,xcomp,obj,3.0,11,13.0,4927.0,4935,4937.0,4845.0,4853,4855.0,"[2, 3, 5, 6]","[12, 13]",partager,9,_,_,183,66,184,"['6', '2']",[],"['6', '2']",[],[],[],[],True,False,False,3
"La discussion continua donc entre les gentlemen, qui s' étaient assis à une table de whist, Stuart devant Flanagan, Fallentin devant Phileas Fogg.",La discussion,continua,entre les gentlemen Stuart devant Flanagan Fallentin devant Phileas Fogg,nsubj,root,obl:arg,2.0,3,7.0,4940.0,4941,4945.0,4858.0,4859,4863.0,"[1, 2]","[5, 6, 7, 19, 20, 21, 23, 24, 25, 26]",continuer,0,_,_,184,66,185,[],"['4', '2', '18', '27', '0']","['4', '2', '18', '27', '0']",[],[],[],[],True,False,False,3
"La discussion continua donc entre les gentlemen, qui s' étaient assis à une table de whist, Stuart devant Flanagan, Fallentin devant Phileas Fogg.",qui,assis,s',nsubj,acl:relcl,expl:comp,9.0,12,10.0,4947.0,4950,4948.0,4865.0,4868,4866.0,[9],[10],asseoir,7,52,_,184,66,185,['4'],[],['4'],[],[],[],[],True,False,False,3
"La discussion continua donc entre les gentlemen, qui s' étaient assis à une table de whist, Stuart devant Flanagan, Fallentin devant Phileas Fogg.",qui,assis,à une table de whist,nsubj,acl:relcl,obl:arg,9.0,12,15.0,4947.0,4950,4953.0,4865.0,4868,4871.0,[9],"[13, 14, 15, 16, 17]",asseoir,7,52,_,184,66,185,['4'],[],['4'],[],[],[],[],True,False,False,3
"Pendant le jeu, les joueurs ne parlaient pas, mais entre les robres, la conversation interrompue reprenait de plus belle.",les joueurs,parlaient,Pendant le jeu,nsubj,root,obl:mod,6.0,8,3.0,4971.0,4973,4968.0,4889.0,4891,4886.0,"[5, 6]","[1, 2, 3]",parler,0,_,_,185,66,186,['4'],[],['4'],[],[],[],[],True,False,False,3
